Order ID,Order Date,Customer ID,Customer Name,Product ID,Product Name,Category,Sub-Category,Region,State,City,Quantity,Sales,Profit,Discount,Shipping Mode,Return Status
ORD-003434,2023-08-25,CUST-00531,Meena Patel,PRD-FUR-STO-375,CabinetPro Unit,Furniture,Storage,West,Rajasthan,Udaipur,7,130491.49,12865.97,0.0,Second Class,Not Returned
ORD-003435,2024-12-26,CUST-00034,Ishaan Das,PRD-CLO-FOO-256,FormalStep Shoes,Clothing,Footwear,North,Haryana,Faridabad,3,9159.64,1732.87,0.0,Standard Class,Not Returned
ORD-003436,2025-03-23,CUST-00211,Isha Menon,PRD-OFF-PAP-178,GlossyPhoto Paper,Office Supplies,Paper,North,Delhi,New Delhi,2,626.5,-69.77,0.3,Standard Class,Not Returned
ORD-003437,2025-02-19,CUST-00182,Reyansh Singh,PRD-OFF-STA-503,WriteWell Pen Set,Office Supplies,Stationery,North,Punjab,Ludhiana,7,4523.15,1336.49,0.0,Standard Class,Not Returned
ORD-003438,2023-08-30,CUST-00472,Diya Sharma,PRD-HOM-APP-242,HeatWave Toaster,Home & Kitchen,Appliances,East,West Bengal,Kolkata,2,1644.87,282.63,0.05,Standard Class,Not Returned
ORD-003439,2024-11-05,CUST-00400,Aditya Verma,PRD-CLO-WOM-102,CasualKurti Set,Clothing,Women's Wear,West,Rajasthan,Jaipur,4,3430.86,744.92,0.25,Same Day,Not Returned
ORD-003440,2023-09-10,CUST-00435,Priya Reddy,PRD-ELE-CAM-218,MirrorLite Camera,Electronics,Cameras,East,Odisha,Bhubaneswar,3,78181.09,12124.07,0.05,Standard Class,Not Returned
ORD-003441,2025-10-09,CUST-00194,Divya Patel,PRD-ELE-HEA-603,StudioSound Headset,Electronics,Headphones,South,Kerala,Thiruvananthapuram,6,258591.38,24954.61,0.0,Same Day,Not Returned
ORD-003442,2024-09-25,CUST-00740,Reyansh Singh,PRD-ELE-ACC-289,PowerBank 20000mAh,Electronics,Accessories,South,Tamil Nadu,Coimbatore,3,7785.59,941.18,0.1,Standard Class,Not Returned
ORD-003443,2025-07-21,CUST-00068,Divya Singh,PRD-CLO-KID-450,PlayTime Tshirt,Clothing,Kids Wear,South,Telangana,Hyderabad,1,333.97,63.57,0.1,Standard Class,Not Returned
ORD-003444,2023-01-05,CUST-00785,Lakshmi Menon,PRD-CLO-KID-606,SchoolUniform Set,Clothing,Kids Wear,West,Rajasthan,Jaipur,6,17921.94,5978.76,0.15,Standard Class,Not Returned
ORD-003445,2025-09-27,CUST-00216,Aarav Rao,PRD-CLO-KID-252,SchoolUniform Set,Clothing,Kids Wear,South,Karnataka,Mysuru,4,5504.36,665.45,0.0,Standard Class,Not Returned
ORD-003446,2024-05-05,CUST-00329,Ishaan Kumar,PRD-ELE-MOB-771,Pixel Series Phone,Electronics,Mobiles,South,Karnataka,Bengaluru,7,245014.32,39626.74,0.2,Standard Class,Not Returned
ORD-003447,2023-04-01,CUST-00183,Ishaan Chatterjee,PRD-HOM-APP-385,HeatWave Toaster,Home & Kitchen,Appliances,East,Odisha,Bhubaneswar,2,12762.72,1023.55,0.0,Standard Class,Not Returned
ORD-003448,2023-09-16,CUST-00186,Sai Reddy,PRD-ELE-LAP-671,UltraBook Pro 14,Electronics,Laptops,North,Punjab,Amritsar,1,10446.83,1611.18,0.2,Standard Class,Not Returned
ORD-003449,2024-09-15,CUST-00213,Ananya Das,PRD-CLO-MEN-591,ClassicFit Shirt,Clothing,Men's Wear,South,Telangana,Warangal,3,3474.12,-351.01,0.25,Second Class,Returned
ORD-003450,2023-08-17,CUST-00435,Priya Reddy,PRD-OFF-PAP-484,PrintReady A4 Ream,Office Supplies,Paper,West,Rajasthan,Jaipur,7,7932.32,2204.21,0.3,Second Class,Not Returned
ORD-003451,2025-02-01,CUST-00110,Sai Rao,PRD-CLO-MEN-962,DenimComfort Jeans,Clothing,Men's Wear,North,Haryana,Gurugram,5,6752.44,-604.41,0.25,Standard Class,Not Returned
ORD-003452,2025-06-15,CUST-00759,Priya Verma,PRD-OFF-STA-328,WriteWell Pen Set,Office Supplies,Stationery,West,Gujarat,Ahmedabad,3,1580.72,128.29,0.1,Second Class,Not Returned
ORD-003453,2024-09-19,CUST-00376,Ananya Patel,PRD-FUR-CHA-976,ExecutiveDeluxe Chair,Furniture,Chairs,North,Delhi,New Delhi,5,12666.14,1596.97,0.1,Same Day,Not Returned
ORD-003454,2024-10-21,CUST-00666,Kiara Das,PRD-HOM-DEC-974,WallArt Frame,Home & Kitchen,Decor,South,Telangana,Hyderabad,2,5397.1,348.55,0.0,First Class,Returned
ORD-003455,2024-01-02,CUST-00579,Priya Das,PRD-CLO-WOM-429,SummerDress,Clothing,Women's Wear,South,Tamil Nadu,Madurai,7,18821.31,-2035.04,0.25,Standard Class,Not Returned
ORD-003456,2023-12-06,CUST-00349,Sanya Singh,PRD-CLO-KID-575,PlayTime Tshirt,Clothing,Kids Wear,South,Telangana,Warangal,1,1328.75,351.82,0.1,Standard Class,Not Returned
ORD-003457,2024-04-25,CUST-00222,Kiara Rao,PRD-OFF-ART-490,ColorSplash Kit,Office Supplies,Art Supplies,North,Uttar Pradesh,Lucknow,7,8274.09,1107.21,0.15,Standard Class,Not Returned
ORD-003458,2023-07-05,CUST-00103,Vivaan Menon,PRD-CLO-MEN-541,FormalWear Blazer,Clothing,Men's Wear,West,Maharashtra,Nagpur,6,13587.43,4658.95,0.1,Standard Class,Not Returned
ORD-003459,2024-05-16,CUST-00502,Neha Verma,PRD-ELE-MOB-361,Pixel Series Phone,Electronics,Mobiles,West,Maharashtra,Pune,5,101634.97,17037.79,0.2,Second Class,Not Returned
ORD-003460,2023-01-18,CUST-00793,Kabir Iyer,PRD-HOM-APP-746,HeatWave Toaster,Home & Kitchen,Appliances,West,Maharashtra,Pune,1,2555.97,334.6,0.0,First Class,Not Returned
ORD-003461,2023-04-15,CUST-00015,Arjun Pillai,PRD-FUR-BOO-146,WoodCraft Bookcase,Furniture,Bookcases,North,Delhi,New Delhi,7,158641.91,13797.77,0.0,First Class,Not Returned
ORD-003462,2024-09-03,CUST-00131,Vivaan Nair,PRD-FUR-BOO-349,ModernShelf Unit,Furniture,Bookcases,South,Telangana,Hyderabad,2,34521.15,1900.81,0.15,Same Day,Not Returned
ORD-003463,2023-02-19,CUST-00344,Arjun Iyer,PRD-OFF-PAP-926,GlossyPhoto Paper,Office Supplies,Paper,East,Odisha,Bhubaneswar,1,1453.34,371.5,0.0,Standard Class,Not Returned
ORD-003464,2023-11-22,CUST-00766,Rahul Nair,PRD-OFF-BIN-661,RingFolder Set,Office Supplies,Binders,West,Rajasthan,Jaipur,4,5869.87,743.32,0.05,Standard Class,Not Returned
ORD-003465,2024-10-19,CUST-00012,Kabir Chatterjee,PRD-HOM-DEC-682,WallArt Frame,Home & Kitchen,Decor,West,Gujarat,Surat,2,9340.18,1878.99,0.1,Standard Class,Not Returned
ORD-003466,2025-07-03,CUST-00762,Rahul Iyer,PRD-OFF-STA-369,NoteBook Pack,Office Supplies,Stationery,South,Tamil Nadu,Chennai,2,360.85,71.68,0.1,Standard Class,Not Returned
ORD-003467,2025-01-10,CUST-00087,Aditya Iyer,PRD-HOM-APP-781,HeatWave Toaster,Home & Kitchen,Appliances,North,Uttar Pradesh,Noida,4,9589.64,1740.46,0.0,Second Class,Not Returned
ORD-003468,2023-08-28,CUST-00747,Lakshmi Menon,PRD-FUR-STO-715,CabinetPro Unit,Furniture,Storage,West,Rajasthan,Jaipur,4,34451.96,1205.59,0.0,Same Day,Returned
ORD-003469,2024-04-03,CUST-00264,Kabir Nair,PRD-HOM-COO-994,SteelPro Cookware,Home & Kitchen,Cookware,South,Karnataka,Mysuru,4,10376.25,715.16,0.2,Standard Class,Returned
ORD-003470,2024-06-05,CUST-00279,Kabir Singh,PRD-HOM-APP-631,ChillTech Fridge Mini,Home & Kitchen,Appliances,South,Karnataka,Bengaluru,5,22641.54,1561.83,0.0,First Class,Returned
ORD-003471,2024-08-22,CUST-00731,Isha Kumar,PRD-FUR-BOO-738,ModernShelf Unit,Furniture,Bookcases,North,Punjab,Amritsar,7,62862.19,7206.67,0.25,Standard Class,Not Returned
ORD-003472,2023-02-08,CUST-00289,Kiara Verma,PRD-HOM-DEC-980,WallArt Frame,Home & Kitchen,Decor,South,Kerala,Kochi,5,18159.11,3964.47,0.1,Standard Class,Not Returned
ORD-003473,2024-01-30,CUST-00544,Rohan Shetty,PRD-ELE-CAM-439,MirrorLite Camera,Electronics,Cameras,West,Maharashtra,Nagpur,2,46844.52,7936.38,0.0,Standard Class,Not Returned
ORD-003474,2025-02-25,CUST-00362,Aditya Patel,PRD-ELE-HEA-670,NoiseCancel Pro,Electronics,Headphones,West,Gujarat,Surat,5,199351.4,-6063.85,0.3,Standard Class,Not Returned
ORD-003475,2023-02-14,CUST-00450,Aadhya Menon,PRD-HOM-COO-362,SteelPro Cookware,Home & Kitchen,Cookware,South,Kerala,Thiruvananthapuram,7,30090.99,4450.15,,Same Day,Not Returned
ORD-003476,2025-03-04,CUST-00194,Divya Patel,PRD-OFF-STA-807,WriteWell Pen Set,Office Supplies,Stationery,East,West Bengal,Kolkata,2,1369.08,292.53,0.05,Standard Class,Not Returned
ORD-003477,2025-08-24,CUST-00060,Lakshmi Nair,PRD-ELE-HEA-202,BassBoost Earbuds,Electronics,Headphones,North,Haryana,Faridabad,4,211659.09,16806.35,0.1,Standard Class,Not Returned
ORD-003478,2025-01-18,CUST-00780,Suresh Iyer,PRD-HOM-DEC-357,WallArt Frame,Home & Kitchen,Decor,West,Maharashtra,Nagpur,2,6873.17,-687.23,0.25,Second Class,Not Returned
ORD-003479,2023-06-30,CUST-00248,Sanya Nair,PRD-HOM-DEC-378,WallArt Frame,Home & Kitchen,Decor,East,Bihar,Patna,1,2206.45,130.02,0.2,Same Day,Not Returned
ORD-003480,2023-11-18,CUST-00800,Reyansh Nair,PRD-CLO-KID-834,PlayTime Tshirt,Clothing,Kids Wear,East,Odisha,Bhubaneswar,3,8399.53,1647.14,0.0,First Class,Not Returned
ORD-003481,2024-09-25,CUST-00394,Neha Bose,PRD-FUR-BOO-340,ModernShelf Unit,Furniture,Bookcases,East,Bihar,Patna,3,49880.58,1102.44,0.1,Second Class,Not Returned
ORD-003482,2025-10-27,CUST-00507,Kiara Iyer,PRD-CLO-FOO-589,RunFast Sneakers,Clothing,Footwear,North,Uttar Pradesh,Noida,4,2211.39,251.79,0.1,First Class,Not Returned
ORD-003483,2024-02-26,CUST-00464,Lakshmi Chatterjee,PRD-CLO-KID-380,PlayTime Tshirt,Clothing,Kids Wear,East,Odisha,Bhubaneswar,6,4971.3,-320.62,0.3,Second Class,Returned
ORD-003484,2023-09-17,CUST-00552,Suresh Verma,PRD-CLO-KID-545,SchoolUniform Set,Clothing,Kids Wear,West,Gujarat,Surat,1,1566.24,177.63,0.15,First Class,Not Returned
ORD-003485,2023-06-17,CUST-00603,Rohan Chatterjee,PRD-ELE-LAP-267,BizBook Air,Electronics,Laptops,North,Haryana,Gurugram,4,176872.19,10664.8,0.1,Second Class,Not Returned
ORD-003486,2024-03-07,CUST-00116,Vivaan Shetty,PRD-FUR-STO-643,StackBox Storage,Furniture,Storage,West,Gujarat,Surat,6,87039.79,6162.72,0.1,Second Class,Returned
ORD-003487,2025-02-06,CUST-00669,Diya Kumar,PRD-FUR-TAB-705,CoffeeCorner Table,Furniture,Tables,West,Gujarat,Surat,2,45498.42,1879.1,0.0,Second Class,Not Returned
ORD-003488,2025-07-01,CUST-00489,Suresh Bose,PRD-HOM-COO-134,SteelPro Cookware,Home & Kitchen,Cookware,North,Uttar Pradesh,Noida,5,24688.46,2443.27,0.0,Standard Class,Not Returned
ORD-003489,2023-02-07,CUST-00714,,PRD-ELE-HEA-362,BassBoost Earbuds,Electronics,Headphones,West,Maharashtra,Nagpur,5,184132.73,25243.62,0.3,First Class,Not Returned
ORD-003490,2024-10-25,CUST-00136,Reyansh Gupta,PRD-FUR-TAB-364,OfficePro Desk,Furniture,Tables,East,Odisha,Bhubaneswar,1,4089.89,106.74,0.1,Standard Class,Not Returned
ORD-003491,2025-08-27,CUST-00400,Aditya Verma,PRD-HOM-DEC-315,AromaGlow Candle Set,Home & Kitchen,Decor,South,Telangana,Warangal,6,37148.63,7298.26,0.0,Standard Class,Not Returned
ORD-003492,2024-11-14,CUST-00028,Arjun Reddy,PRD-HOM-APP-899,QuickBlend Mixer,Home & Kitchen,Appliances,South,Kerala,Kochi,3,13122.88,2707.83,0.2,Same Day,Not Returned
ORD-003493,2025-12-17,CUST-00641,Neha Chatterjee,PRD-OFF-PAP-498,GlossyPhoto Paper,Office Supplies,Paper,North,Uttar Pradesh,Lucknow,4,2230.26,381.48,0.25,Standard Class,Not Returned
ORD-003494,2023-11-19,CUST-00754,Priya Verma,PRD-HOM-APP-123,ChillTech Fridge Mini,Home & Kitchen,Appliances,South,Kerala,Kochi,2,7625.65,1335.33,0.0,First Class,Not Returned
ORD-003495,2024-09-19,CUST-00271,Karthik Chatterjee,PRD-CLO-KID-808,PlayTime Tshirt,Clothing,Kids Wear,North,Delhi,New Delhi,4,9169.38,1207.19,0.3,First Class,Not Returned
ORD-003496,2024-04-03,CUST-00490,Reyansh Chatterjee,PRD-CLO-FOO-638,FormalStep Shoes,Clothing,Footwear,South,Telangana,Warangal,1,2657.04,332.9,0.0,Standard Class,Not Returned
ORD-003497,2023-05-13,CUST-00601,Ananya Verma,PRD-ELE-LAP-695,ProDesk Notebook,Electronics,Laptops,North,Uttar Pradesh,Lucknow,5,86860.29,14499.62,0.1,Second Class,Not Returned
ORD-003498,2023-07-22,CUST-00398,Sai Reddy,PRD-CLO-KID-727,SchoolUniform Set,Clothing,Kids Wear,North,Delhi,New Delhi,3,3933.35,953.01,0.3,Standard Class,Not Returned
ORD-003499,2023-04-05,CUST-00022,Vivaan Chatterjee,PRD-CLO-WOM-872,EleganceSaree,Clothing,Women's Wear,East,Odisha,Bhubaneswar,4,14804.08,3182.55,0.0,Standard Class,Not Returned
ORD-003500,2024-09-05,CUST-00238,Divya Shetty,PRD-ELE-CAM-981,MirrorLite Camera,Electronics,Cameras,West,Gujarat,Surat,4,50721.63,6553.5,0.0,Second Class,Not Returned
ORD-003501,2025-02-15,CUST-00689,Ishaan Das,PRD-CLO-KID-220,PlayTime Tshirt,Clothing,Kids Wear,West,Maharashtra,Nagpur,1,3057.59,960.49,0.1,Standard Class,Not Returned
ORD-003502,2024-05-21,CUST-00070,Sai Kumar,PRD-HOM-DEC-666,WallArt Frame,Home & Kitchen,Decor,North,Delhi,New Delhi,3,2437.99,488.93,0.15,Same Day,Not Returned
ORD-003503,2023-07-16,CUST-00085,Suresh Reddy,PRD-CLO-MEN-946,ClassicFit Shirt,Clothing,Men's Wear,South,Karnataka,Mysuru,7,19143.13,6479.81,0.3,Same Day,Not Returned
ORD-003504,2024-06-03,CUST-00158,Aditya Sharma,PRD-ELE-HEA-671,NoiseCancel Pro,Electronics,Headphones,West,Rajasthan,Udaipur,7,152666.84,22107.43,0.1,First Class,Not Returned
ORD-003505,2024-08-10,CUST-00163,Aditya Patel,PRD-CLO-KID-348,SchoolUniform Set,Clothing,Kids Wear,North,Uttar Pradesh,Lucknow,6,8722.63,2271.6,0.1,Second Class,Not Returned
ORD-003506,2024-10-26,CUST-00055,Suresh Shetty,PRD-OFF-STA-995,WriteWell Pen Set,Office Supplies,Stationery,North,Punjab,Ludhiana,3,3351.36,539.14,0.2,Second Class,Not Returned
ORD-003507,2025-04-01,CUST-00163,Aditya Patel,PRD-FUR-BOO-302,ModernShelf Unit,Furniture,Bookcases,South,Kerala,Kochi,2,33229.68,1575.52,0.1,First Class,Not Returned
ORD-003508,2024-09-17,CUST-00692,Vivaan Iyer,PRD-OFF-PAP-247,GlossyPhoto Paper,Office Supplies,Paper,North,Uttar Pradesh,Kanpur,4,3170.58,586.34,0.2,Second Class,Not Returned
ORD-003509,2025-11-10,CUST-00682,Aarav Nair,PRD-CLO-KID-920,PlayTime Tshirt,Clothing,Kids Wear,South,Kerala,Thiruvananthapuram,6,9118.85,3052.92,0.0,Second Class,Not Returned
ORD-003510,2025-10-16,CUST-00552,Suresh Verma,PRD-FUR-CHA-401,ErgoComfort Chair,Furniture,Chairs,South,Kerala,Kochi,6,12487.34,-919.24,0.3,Second Class,Not Returned
ORD-003511,2024-10-04,CUST-00188,Karthik Verma,PRD-OFF-BIN-861,ClipFile Binder,Office Supplies,Binders,South,Tamil Nadu,Chennai,7,6787.49,-644.08,0.25,Standard Class,Returned
ORD-003512,2023-06-08,CUST-00722,Diya Rao,PRD-HOM-APP-680,QuickBlend Mixer,Home & Kitchen,Appliances,South,Telangana,Hyderabad,5,7104.66,1089.71,0.05,Standard Class,Not Returned
ORD-003513,2024-01-04,CUST-00433,Arjun Shetty,PRD-FUR-CHA-735,ExecutiveDeluxe Chair,Furniture,Chairs,North,Haryana,Faridabad,2,3745.98,142.22,0.0,Standard Class,Not Returned
ORD-003514,2024-03-04,CUST-00065,Rahul Singh,PRD-CLO-MEN-836,ClassicFit Shirt,Clothing,Men's Wear,North,Haryana,Faridabad,1,985.2,134.89,0.15,Standard Class,Not Returned
ORD-003515,2023-07-07,CUST-00225,Arjun Pillai,PRD-CLO-MEN-814,FormalWear Blazer,Clothing,Men's Wear,West,Rajasthan,Udaipur,6,11615.94,2994.78,0.1,Second Class,Not Returned
ORD-003516,2025-07-12,CUST-00369,Kabir Shetty,PRD-FUR-CHA-338,ExecutiveDeluxe Chair,Furniture,Chairs,South,Karnataka,Hubballi,2,2415.11,322.3,0.2,Standard Class,Not Returned
ORD-003517,2025-09-12,CUST-00649,Lakshmi Gupta,PRD-CLO-MEN-200,ClassicFit Shirt,Clothing,Men's Wear,West,Gujarat,Ahmedabad,7,8957.37,2692.54,0.15,Standard Class,Not Returned
ORD-003518,2023-11-20,CUST-00164,Myra Kumar,PRD-HOM-DEC-115,AromaGlow Candle Set,Home & Kitchen,Decor,East,Odisha,Bhubaneswar,5,14312.45,2582.27,0.05,Second Class,Not Returned
ORD-003519,2025-05-23,CUST-00413,Ishaan Patel,PRD-ELE-HEA-377,NoiseCancel Pro,Electronics,Headphones,South,Karnataka,Mysuru,4,90764.61,6167.13,0.2,Standard Class,Not Returned
ORD-003520,2023-03-05,CUST-00034,Ishaan Das,PRD-HOM-APP-184,QuickBlend Mixer,Home & Kitchen,Appliances,East,Bihar,Patna,7,42573.28,3105.25,0.0,First Class,Not Returned
ORD-003521,2024-11-02,CUST-00626,Suresh Menon,PRD-HOM-DEC-159,AromaGlow Candle Set,Home & Kitchen,Decor,West,Maharashtra,Pune,2,6981.03,1525.1,0.15,Second Class,Not Returned
ORD-003522,2024-07-15,CUST-00775,Aditya Menon,PRD-CLO-FOO-547,FormalStep Shoes,Clothing,Footwear,North,Haryana,Faridabad,1,1620.63,267.81,0.25,Standard Class,Returned
ORD-003523,2025-08-25,CUST-00359,Ananya Singh,PRD-ELE-HEA-283,NoiseCancel Pro,Electronics,Headphones,South,Telangana,Hyderabad,2,33749.04,4510.09,0.15,Second Class,Not Returned
ORD-003524,2025-10-21,CUST-00425,Karthik Patel,PRD-OFF-ART-973,SketchPro Set,Office Supplies,Art Supplies,South,Karnataka,Hubballi,1,464.69,-17.47,0.25,First Class,Returned
ORD-003525,2023-08-26,CUST-00308,Ishaan Verma,PRD-CLO-MEN-156,DenimComfort Jeans,Clothing,Men's Wear,North,Delhi,New Delhi,6,15664.81,1614.74,0.3,First Class,Not Returned
ORD-003526,2025-09-30,CUST-00044,Vivaan Patel,PRD-CLO-FOO-855,ComfortWalk Sandals,Clothing,Footwear,North,Haryana,Gurugram,3,2274.87,780.99,0.1,Standard Class,Not Returned
ORD-003527,2024-09-04,CUST-00286,Aditya Pillai,PRD-OFF-BIN-866,ClipFile Binder,Office Supplies,Binders,North,Delhi,New Delhi,5,8888.1,1231.17,0.1,First Class,Not Returned
ORD-003528,2023-09-11,CUST-00233,Divya Pillai,PRD-FUR-STO-520,StackBox Storage,Furniture,Storage,North,Uttar Pradesh,Lucknow,7,94423.94,10462.24,0.1,Standard Class,Not Returned
ORD-003529,2025-10-31,CUST-00120,Karthik Chatterjee,PRD-FUR-CHA-491,ExecutiveDeluxe Chair,Furniture,Chairs,West,Maharashtra,Pune,2,41064.45,2186.34,0.0,Standard Class,Not Returned
ORD-003530,2024-06-26,CUST-00226,Aarav Gupta,PRD-FUR-STO-787,StackBox Storage,Furniture,Storage,East,Bihar,Patna,4,10376.73,662.52,0.15,Standard Class,Not Returned
ORD-003531,2023-04-08,CUST-00321,Rohan Sharma,PRD-ELE-CAM-430,ClickPro DSLR,Electronics,Cameras,South,Kerala,Thiruvananthapuram,3,149701.43,8434.97,0.0,Standard Class,Not Returned
ORD-003532,2025-07-25,CUST-00357,Rohan Das,PRD-OFF-STA-105,WriteWell Pen Set,Office Supplies,Stationery,East,Odisha,Bhubaneswar,2,618.12,172.58,0.0,Second Class,Not Returned
ORD-003533,2025-01-12,CUST-00468,Arjun Bose,PRD-FUR-STO-593,CabinetPro Unit,Furniture,Storage,West,Gujarat,Surat,1,5459.17,472.36,0.2,Standard Class,Returned
ORD-003534,2023-11-23,CUST-00182,Reyansh Singh,PRD-CLO-WOM-700,CasualKurti Set,Clothing,Women's Wear,East,Odisha,Bhubaneswar,7,11950.17,3829.63,0.0,Same Day,Not Returned
ORD-003535,2023-11-06,CUST-00114,Sanya Verma,PRD-FUR-STO-863,StackBox Storage,Furniture,Storage,North,Uttar Pradesh,Kanpur,2,30921.81,999.41,0.05,Standard Class,Not Returned
ORD-003536,2025-08-07,CUST-00288,Karthik Chatterjee,PRD-OFF-STA-274,WriteWell Pen Set,Office Supplies,Stationery,West,Maharashtra,Pune,3,815.33,125.7,0.3,Standard Class,Not Returned
ORD-003537,2025-08-10,CUST-00644,Aditya Iyer,PRD-HOM-APP-852,HeatWave Toaster,Home & Kitchen,Appliances,East,Bihar,Patna,6,40215.43,6422.06,0.0,Standard Class,Not Returned
ORD-003538,2024-12-01,CUST-00774,Lakshmi Menon,PRD-FUR-TAB-644,FoldEasy Table,Furniture,Tables,South,Karnataka,Hubballi,3,51195.72,4692.12,0.0,First Class,Not Returned
ORD-003539,2023-11-01,CUST-00367,Priya Sharma,PRD-CLO-MEN-970,ClassicFit Shirt,Clothing,Men's Wear,North,Punjab,Ludhiana,3,8188.11,2210.73,0.15,First Class,Not Returned
ORD-003540,2024-04-08,CUST-00381,Sanya Bose,PRD-HOM-DEC-737,AromaGlow Candle Set,Home & Kitchen,Decor,South,Karnataka,Mysuru,7,29061.15,6162.25,0.2,First Class,Not Returned
ORD-003541,2025-06-11,CUST-00723,Isha Sharma,PRD-FUR-STO-654,CabinetPro Unit,Furniture,Storage,East,Bihar,Patna,2,22070.03,598.44,0.15,First Class,Returned
ORD-003542,2025-01-06,CUST-00250,Diya Menon,PRD-HOM-APP-599,HeatWave Toaster,Home & Kitchen,Appliances,South,Tamil Nadu,Chennai,1,255.71,-17.47,0.3,Standard Class,Not Returned
ORD-003543,2023-04-05,CUST-00563,Sanya Iyer,PRD-HOM-COO-729,SteelPro Cookware,Home & Kitchen,Cookware,South,Kerala,Thiruvananthapuram,5,36090.15,3477.34,0.05,First Class,Not Returned
ORD-003544,2025-10-16,CUST-00100,Aarav Reddy,PRD-OFF-PAP-220,GlossyPhoto Paper,Office Supplies,Paper,West,Maharashtra,Nagpur,5,8072.07,2414.6,0.0,Standard Class,Not Returned
ORD-003545,2024-08-22,CUST-00528,Suresh Nair,PRD-FUR-TAB-873,CoffeeCorner Table,Furniture,Tables,West,Rajasthan,Jaipur,2,7438.48,328.09,0.0,First Class,Not Returned
ORD-003546,2023-05-07,CUST-00231,Sanya Kumar,PRD-OFF-BIN-101,RingFolder Set,Office Supplies,Binders,West,Rajasthan,Udaipur,7,2860.41,316.98,0.0,Standard Class,Not Returned
ORD-003547,2024-05-16,CUST-00482,Isha Gupta,PRD-FUR-CHA-389,ExecutiveDeluxe Chair,Furniture,Chairs,North,Delhi,New Delhi,7,104059.76,15002.18,0.25,Standard Class,Not Returned
ORD-003548,2023-09-17,CUST-00501,Isha Iyer,PRD-CLO-MEN-969,ClassicFit Shirt,Clothing,Men's Wear,North,Haryana,Faridabad,4,14766.74,1787.11,0.0,Same Day,Returned
ORD-003549,2023-04-08,CUST-00329,Ishaan Kumar,PRD-HOM-COO-738,NonStick Pan Set,Home & Kitchen,Cookware,North,Haryana,Faridabad,7,8594.1,774.65,0.1,Standard Class,Not Returned
ORD-003550,2025-11-06,CUST-00794,Reyansh Reddy,PRD-ELE-HEA-596,NoiseCancel Pro,Electronics,Headphones,South,Kerala,Kochi,1,39397.81,-2438.39,0.25,Standard Class,Returned
ORD-003551,2023-12-02,CUST-00353,Priya Shetty,PRD-FUR-TAB-479,FoldEasy Table,Furniture,Tables,West,Rajasthan,Udaipur,2,33570.08,1503.45,0.0,Standard Class,Not Returned
ORD-003552,2023-04-25,CUST-00120,Karthik Chatterjee,PRD-ELE-LAP-579,BizBook Air,Electronics,Laptops,South,Kerala,Thiruvananthapuram,6,227175.5,27100.87,0.1,Standard Class,Not Returned
ORD-003553,2024-03-02,CUST-00638,Vivaan Bose,PRD-OFF-STA-189,NoteBook Pack,Office Supplies,Stationery,North,Haryana,Gurugram,5,7113.21,859.82,0.1,Standard Class,Returned
ORD-003554,2023-01-07,CUST-00505,Sai Chatterjee,PRD-ELE-MOB-852,iSmart Phone X,Electronics,Mobiles,East,West Bengal,Howrah,1,17318.47,2513.95,0.15,Second Class,Not Returned
ORD-003555,2024-03-11,CUST-00222,Kiara Rao,PRD-OFF-PAP-516,GlossyPhoto Paper,Office Supplies,Paper,West,Maharashtra,Pune,3,3623.24,700.93,0.25,Same Day,Not Returned
ORD-003556,2024-04-08,CUST-00524,Diya Das,PRD-CLO-WOM-680,EleganceSaree,Clothing,Women's Wear,East,Bihar,Patna,2,1218.27,374.4,0.0,First Class,Not Returned
ORD-003557,2025-02-07,CUST-00053,Sanya Singh,PRD-FUR-TAB-930,OfficePro Desk,Furniture,Tables,South,Karnataka,Bengaluru,1,7456.31,155.11,0.1,First Class,Not Returned
ORD-003558,2024-02-21,CUST-00489,Suresh Bose,PRD-ELE-HEA-188,StudioSound Headset,Electronics,Headphones,South,Telangana,Hyderabad,2,35466.44,-1541.43,0.3,Standard Class,Not Returned
ORD-003559,2024-01-24,CUST-00442,Suresh Verma,PRD-FUR-STO-794,CabinetPro Unit,Furniture,Storage,West,Maharashtra,Nagpur,5,53748.66,5550.45,0.1,Same Day,Not Returned
ORD-003560,2024-07-27,CUST-00382,Ananya Kumar,PRD-HOM-DEC-476,WallArt Frame,Home & Kitchen,Decor,South,Telangana,Hyderabad,2,13324.0,768.24,0.1,Standard Class,Not Returned
ORD-003561,2023-08-09,CUST-00547,Suresh Das,PRD-FUR-STO-899,CabinetPro Unit,Furniture,Storage,South,Karnataka,Bengaluru,6,18311.15,2564.72,0.05,Standard Class,Not Returned
ORD-003562,2024-03-06,CUST-00247,Rahul Bose,PRD-OFF-PAP-777,PrintReady A4 Ream,Office Supplies,Paper,North,Delhi,New Delhi,7,5412.11,1523.85,0.1,Standard Class,Not Returned
ORD-003563,2023-11-11,CUST-00508,Aditya Bose,PRD-ELE-MOB-896,Galaxy Note Phone,Electronics,Mobiles,South,Kerala,Thiruvananthapuram,1,13410.73,1102.25,0.15,Second Class,Not Returned
ORD-003564,2025-10-20,CUST-00668,Sanya Verma,PRD-ELE-MOB-575,Pixel Series Phone,Electronics,Mobiles,South,Kerala,Thiruvananthapuram,5,97411.33,13368.93,0.05,Standard Class,Returned
